id,name,text,emotion,sentiment,toxicity_score,abusive_words,length,platform,timestamp,cyberbullying
2764,priya,Well done,neutral,neutral,0.07,0,9,Instagram,2026-03-27 08:58:29.608386,0
2765,priya,Nobody likes you,anger,negative,0.93,1,16,Twitter,2026-03-27 08:59:29.608386,1
2766,vikram,That's amazing,neutral,positive,0.29,0,14,YouTube,2026-03-27 09:00:29.608386,0
2767,anita,Good effort,neutral,neutral,0.04,0,11,Twitter,2026-03-27 09:01:29.608386,0
2768,john,Great work!,joy,positive,0.28,0,11,YouTube,2026-03-27 09:02:29.608386,0
2769,arjun,Well done,neutral,positive,0.23,0,9,Instagram,2026-03-27 09:03:29.608386,0
2770,sara,You are useless,anger,negative,0.71,2,15,YouTube,2026-03-27 09:04:29.608386,1
2771,anita,You are so stupid,anger,negative,0.72,1,17,Instagram,2026-03-27 09:05:29.608386,1
2772,john,Shut up you fool,anger,negative,0.88,3,16,Twitter,2026-03-27 09:06:29.608386,1
2773,vikram,Shut up you fool,anger,negative,0.81,2,16,Twitter,2026-03-27 09:07:29.608386,1
2774,sara,That's amazing,joy,positive,0.02,0,14,YouTube,2026-03-27 09:08:29.608386,0
2775,meena,You are a loser,anger,negative,0.77,2,15,YouTube,2026-03-27 09:09:29.608386,1
2776,vikram,That's amazing,neutral,positive,0.19,0,14,Twitter,2026-03-27 09:10:29.608386,0
2777,rahul,Good effort,neutral,positive,0.01,0,11,Twitter,2026-03-27 09:11:29.608386,0
2778,sara,You are so stupid,anger,negative,1.0,3,17,Twitter,2026-03-27 09:12:29.608386,1
2779,sara,Shut up you fool,anger,negative,0.9,1,16,Twitter,2026-03-27 09:13:29.608386,1
2780,arjun,Go away idiot,anger,negative,0.92,2,13,Twitter,2026-03-27 09:14:29.608386,1
2781,john,Keep going,joy,positive,0.25,0,10,YouTube,2026-03-27 09:15:29.608386,0
2782,meena,That's amazing,neutral,positive,0.03,0,14,YouTube,2026-03-27 09:16:29.608386,0
2783,anita,Go away idiot,anger,negative,0.83,2,13,Instagram,2026-03-27 09:17:29.608386,1
2784,meena,Good effort,neutral,neutral,0.17,0,11,Instagram,2026-03-27 09:18:29.608386,0
2785,john,Well done,joy,positive,0.19,0,9,YouTube,2026-03-27 09:19:29.608386,0
2786,anita,Keep going,joy,neutral,0.25,0,10,Twitter,2026-03-27 09:20:29.608386,0
2787,rahul,You are useless,anger,negative,0.99,3,15,YouTube,2026-03-27 09:21:29.608386,1
2788,priya,You are so stupid,anger,negative,0.79,1,17,Instagram,2026-03-27 09:22:29.608386,1
2789,anita,That's amazing,joy,positive,0.24,0,14,Twitter,2026-03-27 09:23:29.608386,0
2790,priya,Great work!,neutral,positive,0.26,0,11,YouTube,2026-03-27 09:24:29.608386,0
2791,vikram,You are useless,anger,negative,0.87,3,15,Twitter,2026-03-27 09:25:29.608386,1
2792,rahul,Great work!,neutral,positive,0.13,0,11,YouTube,2026-03-27 09:26:29.608386,0
2793,john,Have a nice day,neutral,neutral,0.25,0,15,Instagram,2026-03-27 09:27:29.608386,0
2794,anita,Have a nice day,neutral,neutral,0.26,0,15,Instagram,2026-03-27 09:28:29.608386,0
2795,john,Nobody likes you,anger,negative,0.87,1,16,Instagram,2026-03-27 09:29:29.608386,1
2796,meena,Good effort,joy,neutral,0.09,0,11,YouTube,2026-03-27 09:30:29.608386,0
2797,meena,Good effort,joy,positive,0.11,0,11,Instagram,2026-03-27 09:31:29.608386,0
2798,john,Nobody likes you,anger,negative,0.91,3,16,Twitter,2026-03-27 09:32:29.608386,1
2799,meena,Nobody likes you,anger,negative,0.94,1,16,YouTube,2026-03-27 09:33:29.608386,1
2800,rahul,Well done,neutral,neutral,0.18,0,9,Twitter,2026-03-27 09:34:29.608386,0
2801,rahul,Have a nice day,joy,positive,0.18,0,15,YouTube,2026-03-27 09:35:29.608386,0
2802,arjun,Shut up you fool,anger,negative,0.82,1,16,YouTube,2026-03-27 09:36:29.608386,1
2803,arjun,Nobody likes you,anger,negative,0.98,1,16,Twitter,2026-03-27 09:37:29.608386,1
2804,sara,You are so stupid,anger,negative,0.94,3,17,Instagram,2026-03-27 09:38:29.608386,1
2805,arjun,Go away idiot,anger,negative,0.81,2,13,Instagram,2026-03-27 09:39:29.608386,1
2806,anita,Have a nice day,neutral,neutral,0.21,0,15,YouTube,2026-03-27 09:40:29.608386,0
2807,anita,You are useless,anger,negative,0.89,1,15,Twitter,2026-03-27 09:41:29.608386,1
2808,rahul,Good effort,joy,positive,0.06,0,11,YouTube,2026-03-27 09:42:29.608386,0
2809,meena,Shut up you fool,anger,negative,0.79,2,16,YouTube,2026-03-27 09:43:29.608386,1
2810,arjun,That's amazing,neutral,neutral,0.16,0,14,YouTube,2026-03-27 09:44:29.608386,0
2811,vikram,Great work!,neutral,positive,0.16,0,11,Twitter,2026-03-27 09:45:29.608386,0
2812,arjun,Great work!,neutral,positive,0.13,0,11,Twitter,2026-03-27 09:46:29.608386,0
2813,priya,Shut up you fool,anger,negative,0.99,1,16,Instagram,2026-03-27 09:47:29.608386,1
2814,anita,That's amazing,neutral,positive,0.02,0,14,Twitter,2026-03-27 09:48:29.608386,0
2815,john,Shut up you fool,anger,negative,0.84,2,16,Twitter,2026-03-27 09:49:29.608386,1
2816,anita,Go away idiot,anger,negative,0.82,1,13,YouTube,2026-03-27 09:50:29.608386,1
2817,vikram,You are so stupid,anger,negative,0.8,1,17,Instagram,2026-03-27 09:51:29.608386,1
2818,sara,You are so stupid,anger,negative,0.97,2,17,Twitter,2026-03-27 09:52:29.608386,1
2819,meena,Keep going,joy,positive,0.11,0,10,Instagram,2026-03-27 09:53:29.608386,0
2820,anita,Shut up you fool,anger,negative,0.86,1,16,Instagram,2026-03-27 09:54:29.608386,1
2821,john,You are useless,anger,negative,0.89,3,15,YouTube,2026-03-27 09:55:29.608386,1
2822,priya,Great work!,neutral,positive,0.17,0,11,Twitter,2026-03-27 09:56:29.608386,0
2823,sara,Great work!,joy,positive,0.13,0,11,Twitter,2026-03-27 09:57:29.608386,0
2824,meena,Nobody likes you,anger,negative,0.92,1,16,Instagram,2026-03-27 09:58:29.608386,1
2825,arjun,That's amazing,neutral,positive,0.11,0,14,YouTube,2026-03-27 09:59:29.608386,0
2826,sara,Great work!,neutral,neutral,0.28,0,11,YouTube,2026-03-27 10:00:29.608386,0
2827,meena,Have a nice day,neutral,positive,0.17,0,15,Twitter,2026-03-27 10:01:29.608386,0
2828,meena,Have a nice day,neutral,positive,0.15,0,15,Instagram,2026-03-27 10:02:29.608386,0
2829,anita,Great work!,joy,positive,0.28,0,11,YouTube,2026-03-27 10:03:29.608386,0
2830,sara,That's amazing,neutral,neutral,0.28,0,14,YouTube,2026-03-27 10:04:29.608386,0
2831,anita,That's amazing,joy,neutral,0.19,0,14,Instagram,2026-03-27 10:05:29.608386,0
2832,anita,Have a nice day,joy,positive,0.26,0,15,Twitter,2026-03-27 10:06:29.608386,0
2833,meena,Well done,joy,neutral,0.2,0,9,Instagram,2026-03-27 10:07:29.608386,0
2834,john,Good effort,joy,positive,0.3,0,11,Twitter,2026-03-27 10:08:29.608386,0
2835,arjun,You are so stupid,anger,negative,0.87,2,17,YouTube,2026-03-27 10:09:29.608386,1
2836,rahul,Keep going,joy,neutral,0.27,0,10,YouTube,2026-03-27 10:10:29.608386,0
2837,vikram,You are useless,anger,negative,0.88,2,15,YouTube,2026-03-27 10:11:29.608386,1
2838,vikram,That's amazing,joy,positive,0.22,0,14,YouTube,2026-03-27 10:12:29.608386,0
2839,meena,Shut up you fool,anger,negative,0.86,2,16,Twitter,2026-03-27 10:13:29.608386,1
2840,arjun,You are a loser,anger,negative,0.94,3,15,Twitter,2026-03-27 10:14:29.608386,1
2841,john,You are a loser,anger,negative,0.89,3,15,Twitter,2026-03-27 10:15:29.608386,1
2842,meena,Have a nice day,neutral,neutral,0.18,0,15,YouTube,2026-03-27 10:16:29.608386,0
2843,anita,Go away idiot,anger,negative,0.82,1,13,Instagram,2026-03-27 10:17:29.608386,1
2844,rahul,You are so stupid,anger,negative,0.73,2,17,Twitter,2026-03-27 10:18:29.608386,1
2845,vikram,You are useless,anger,negative,0.92,3,15,Instagram,2026-03-27 10:19:29.608386,1
2846,rahul,Keep going,joy,neutral,0.02,0,10,Instagram,2026-03-27 10:20:29.608386,0
2847,anita,Shut up you fool,anger,negative,0.99,2,16,Instagram,2026-03-27 10:21:29.608386,1
2848,anita,Great work!,neutral,positive,0.19,0,11,YouTube,2026-03-27 10:22:29.608386,0
2849,arjun,You are useless,anger,negative,0.81,2,15,Instagram,2026-03-27 10:23:29.608386,1
2850,vikram,That's amazing,joy,positive,0.15,0,14,YouTube,2026-03-27 10:24:29.608386,0
2851,rahul,Great work!,neutral,neutral,0.22,0,11,Instagram,2026-03-27 10:25:29.608386,0
2852,meena,Keep going,joy,positive,0.25,0,10,Instagram,2026-03-27 10:26:29.608386,0
2853,sara,You are a loser,anger,negative,0.93,2,15,Twitter,2026-03-27 10:27:29.608386,1
2854,rahul,You are so stupid,anger,negative,0.87,1,17,YouTube,2026-03-27 10:28:29.608386,1
2855,john,Good effort,joy,positive,0.07,0,11,YouTube,2026-03-27 10:29:29.608386,0
2856,john,That's amazing,neutral,neutral,0.28,0,14,Twitter,2026-03-27 10:30:29.608386,0
2857,arjun,You are a loser,anger,negative,0.85,2,15,Twitter,2026-03-27 10:31:29.608386,1
2858,vikram,Go away idiot,anger,negative,0.7,2,13,YouTube,2026-03-27 10:32:29.608386,1
2859,vikram,Great work!,neutral,positive,0.02,0,11,Twitter,2026-03-27 10:33:29.608386,0
2860,vikram,Shut up you fool,anger,negative,0.81,1,16,YouTube,2026-03-27 10:34:29.608386,1
2861,arjun,Shut up you fool,anger,negative,0.98,3,16,YouTube,2026-03-27 10:35:29.608386,1
2862,rahul,Have a nice day,joy,neutral,0.25,0,15,Instagram,2026-03-27 10:36:29.608386,0
2863,sara,You are useless,anger,negative,0.77,2,15,Twitter,2026-03-27 10:37:29.608386,1
2864,john,Have a nice day,joy,neutral,0.14,0,15,Twitter,2026-03-27 10:38:29.608386,0
2865,anita,Have a nice day,joy,positive,0.23,0,15,Twitter,2026-03-27 10:39:29.608386,0
2866,priya,Have a nice day,joy,positive,0.21,0,15,Twitter,2026-03-27 10:40:29.608386,0
2867,arjun,Keep going,neutral,neutral,0.05,0,10,Instagram,2026-03-27 10:41:29.608386,0
2868,arjun,You are useless,anger,negative,0.73,1,15,YouTube,2026-03-27 10:42:29.608386,1
2869,meena,Have a nice day,neutral,positive,0.28,0,15,Instagram,2026-03-27 10:43:29.608386,0
2870,meena,Have a nice day,joy,neutral,0.06,0,15,Instagram,2026-03-27 10:44:29.608386,0
2871,arjun,Go away idiot,anger,negative,0.92,1,13,Twitter,2026-03-27 10:45:29.608386,1
2872,meena,Have a nice day,joy,positive,0.21,0,15,Instagram,2026-03-27 10:46:29.608386,0
2873,priya,You are useless,anger,negative,0.76,3,15,Twitter,2026-03-27 10:47:29.608386,1
2874,rahul,Well done,neutral,positive,0.02,0,9,Twitter,2026-03-27 10:48:29.608386,0
2875,sara,Nobody likes you,anger,negative,0.98,2,16,Instagram,2026-03-27 10:49:29.608386,1
2876,priya,Have a nice day,neutral,positive,0.23,0,15,Twitter,2026-03-27 10:50:29.608386,0
2877,vikram,Nobody likes you,anger,negative,0.94,3,16,YouTube,2026-03-27 10:51:29.608386,1
2878,priya,Nobody likes you,anger,negative,0.96,2,16,Twitter,2026-03-27 10:52:29.608386,1
2879,meena,You are a loser,anger,negative,0.86,1,15,YouTube,2026-03-27 10:53:29.608386,1
2880,john,Keep going,neutral,positive,0.04,0,10,Twitter,2026-03-27 10:54:29.608386,0
2881,john,Great work!,neutral,positive,0.04,0,11,Instagram,2026-03-27 10:55:29.608386,0
2882,john,Good effort,joy,positive,0.18,0,11,YouTube,2026-03-27 10:56:29.608386,0
2883,rahul,You are so stupid,anger,negative,0.81,1,17,Instagram,2026-03-27 10:57:29.608386,1
2884,priya,That's amazing,neutral,positive,0.08,0,14,Twitter,2026-03-27 10:58:29.608386,0
2885,john,Keep going,neutral,positive,0.25,0,10,Instagram,2026-03-27 10:59:29.608386,0
2886,arjun,You are a loser,anger,negative,0.84,1,15,Twitter,2026-03-27 11:00:29.608386,1
2887,meena,You are so stupid,anger,negative,0.98,1,17,Instagram,2026-03-27 11:01:29.608386,1
2888,anita,Good effort,joy,neutral,0.26,0,11,Twitter,2026-03-27 11:02:29.608386,0
2889,john,Nobody likes you,anger,negative,0.8,2,16,YouTube,2026-03-27 11:03:29.608386,1
2890,anita,Good effort,joy,positive,0.17,0,11,Instagram,2026-03-27 11:04:29.608386,0
2891,vikram,Go away idiot,anger,negative,0.91,2,13,Instagram,2026-03-27 11:05:29.608386,1
2892,rahul,Keep going,joy,positive,0.06,0,10,Instagram,2026-03-27 11:06:29.608386,0
2893,priya,Have a nice day,neutral,neutral,0.17,0,15,YouTube,2026-03-27 11:07:29.608386,0
2894,anita,Good effort,joy,neutral,0.07,0,11,YouTube,2026-03-27 11:08:29.608386,0
2895,rahul,Go away idiot,anger,negative,0.76,3,13,Instagram,2026-03-27 11:09:29.608386,1
2896,priya,Great work!,joy,neutral,0.09,0,11,YouTube,2026-03-27 11:10:29.608386,0
2897,meena,You are so stupid,anger,negative,0.78,3,17,YouTube,2026-03-27 11:11:29.608386,1
2898,meena,Well done,neutral,positive,0.1,0,9,Instagram,2026-03-27 11:12:29.608386,0
2899,john,Great work!,neutral,positive,0.3,0,11,Instagram,2026-03-27 11:13:29.608386,0
2900,meena,Good effort,joy,neutral,0.09,0,11,Twitter,2026-03-27 11:14:29.608386,0
2901,vikram,Shut up you fool,anger,negative,0.78,1,16,Instagram,2026-03-27 11:15:29.608386,1
2902,anita,Great work!,joy,neutral,0.1,0,11,YouTube,2026-03-27 11:16:29.608386,0
2903,priya,Great work!,joy,neutral,0.28,0,11,YouTube,2026-03-27 11:17:29.608386,0
2904,anita,Nobody likes you,anger,negative,0.83,3,16,Instagram,2026-03-27 11:18:29.608386,1
2905,rahul,Great work!,neutral,positive,0.26,0,11,Instagram,2026-03-27 11:19:29.608386,0
2906,john,You are useless,anger,negative,0.87,2,15,Twitter,2026-03-27 11:20:29.608386,1
2907,vikram,You are so stupid,anger,negative,0.79,1,17,Instagram,2026-03-27 11:21:29.608386,1
2908,arjun,Go away idiot,anger,negative,0.87,3,13,YouTube,2026-03-27 11:22:29.608386,1
2909,sara,You are a loser,anger,negative,0.74,2,15,YouTube,2026-03-27 11:23:29.608386,1
2910,rahul,Nobody likes you,anger,negative,0.92,1,16,Instagram,2026-03-27 11:24:29.608386,1
2911,vikram,You are useless,anger,negative,0.84,1,15,YouTube,2026-03-27 11:25:29.608386,1
2912,anita,You are useless,anger,negative,0.76,2,15,Twitter,2026-03-27 11:26:29.608386,1
2913,vikram,That's amazing,neutral,positive,0.25,0,14,YouTube,2026-03-27 11:27:29.608386,0
2914,sara,Shut up you fool,anger,negative,0.92,1,16,Twitter,2026-03-27 11:28:29.608386,1
2915,meena,Go away idiot,anger,negative,0.94,1,13,YouTube,2026-03-27 11:29:29.608386,1
2916,meena,Shut up you fool,anger,negative,0.77,3,16,Twitter,2026-03-27 11:30:29.608386,1
2917,sara,Keep going,neutral,neutral,0.1,0,10,Instagram,2026-03-27 11:31:29.608386,0
2918,vikram,You are so stupid,anger,negative,0.75,2,17,Twitter,2026-03-27 11:32:29.608386,1
2919,arjun,Well done,neutral,neutral,0.12,0,9,Instagram,2026-03-27 11:33:29.608386,0
2920,priya,Well done,neutral,neutral,0.11,0,9,Instagram,2026-03-27 11:34:29.608386,0
2921,sara,Good effort,neutral,positive,0.25,0,11,YouTube,2026-03-27 11:35:29.608386,0
2922,priya,Go away idiot,anger,negative,0.88,3,13,YouTube,2026-03-27 11:36:29.608386,1
2923,sara,Nobody likes you,anger,negative,0.72,2,16,Twitter,2026-03-27 11:37:29.608386,1
2924,anita,Good effort,neutral,positive,0.15,0,11,Twitter,2026-03-27 11:38:29.608386,0
2925,rahul,Keep going,neutral,neutral,0.19,0,10,Instagram,2026-03-27 11:39:29.608386,0
2926,priya,You are so stupid,anger,negative,0.86,1,17,YouTube,2026-03-27 11:40:29.608386,1
2927,rahul,Shut up you fool,anger,negative,0.82,1,16,Twitter,2026-03-27 11:41:29.608386,1
2928,rahul,Nobody likes you,anger,negative,0.74,3,16,YouTube,2026-03-27 11:42:29.608386,1
2929,anita,Shut up you fool,anger,negative,0.75,2,16,Twitter,2026-03-27 11:43:29.608386,1
2930,meena,Good effort,neutral,positive,0.0,0,11,Twitter,2026-03-27 11:44:29.608386,0
2931,john,Keep going,joy,neutral,0.29,0,10,YouTube,2026-03-27 11:45:29.608386,0
2932,john,Shut up you fool,anger,negative,0.83,2,16,Instagram,2026-03-27 11:46:29.608386,1
2933,vikram,Well done,neutral,neutral,0.27,0,9,Twitter,2026-03-27 11:47:29.608386,0
2934,vikram,Go away idiot,anger,negative,0.96,3,13,Twitter,2026-03-27 11:48:29.608386,1
2935,priya,Shut up you fool,anger,negative,0.88,2,16,YouTube,2026-03-27 11:49:29.608386,1
2936,sara,Shut up you fool,anger,negative,0.74,2,16,YouTube,2026-03-27 11:50:29.608386,1
2937,arjun,Have a nice day,joy,positive,0.12,0,15,Instagram,2026-03-27 11:51:29.608386,0
2938,sara,That's amazing,joy,positive,0.25,0,14,Instagram,2026-03-27 11:52:29.608386,0
2939,vikram,You are a loser,anger,negative,0.93,2,15,Instagram,2026-03-27 11:53:29.608386,1
2940,meena,Go away idiot,anger,negative,0.76,1,13,Twitter,2026-03-27 11:54:29.608386,1
2941,meena,Shut up you fool,anger,negative,0.73,3,16,Instagram,2026-03-27 11:55:29.608386,1
2942,arjun,Great work!,joy,positive,0.15,0,11,Twitter,2026-03-27 11:56:29.608386,0
2943,vikram,You are a loser,anger,negative,0.87,1,15,YouTube,2026-03-27 11:57:29.608386,1
2944,sara,You are a loser,anger,negative,0.78,1,15,YouTube,2026-03-27 11:58:29.608386,1
2945,meena,Nobody likes you,anger,negative,0.97,2,16,YouTube,2026-03-27 11:59:29.608386,1
2946,meena,You are a loser,anger,negative,0.97,1,15,Instagram,2026-03-27 12:00:29.608386,1
2947,sara,Keep going,joy,positive,0.09,0,10,Instagram,2026-03-27 12:01:29.608386,0
2948,priya,Have a nice day,neutral,positive,0.0,0,15,Twitter,2026-03-27 12:02:29.608386,0
2949,arjun,Well done,joy,neutral,0.09,0,9,YouTube,2026-03-27 12:03:29.608386,0
2950,priya,Have a nice day,neutral,positive,0.26,0,15,Instagram,2026-03-27 12:04:29.608386,0
2951,vikram,Great work!,neutral,neutral,0.09,0,11,Twitter,2026-03-27 12:05:29.608386,0
2952,vikram,Well done,joy,neutral,0.17,0,9,Instagram,2026-03-27 12:06:29.608386,0
2953,meena,You are useless,anger,negative,0.93,2,15,Twitter,2026-03-27 12:07:29.608386,1
2954,meena,Nobody likes you,anger,negative,0.98,3,16,YouTube,2026-03-27 12:08:29.608386,1
2955,sara,Good effort,neutral,neutral,0.05,0,11,YouTube,2026-03-27 12:09:29.608386,0
2956,rahul,That's amazing,joy,positive,0.01,0,14,Twitter,2026-03-27 12:10:29.608386,0
2957,arjun,Great work!,joy,positive,0.22,0,11,Instagram,2026-03-27 12:11:29.608386,0
2958,sara,Nobody likes you,anger,negative,0.83,3,16,Instagram,2026-03-27 12:12:29.608386,1
2959,meena,Great work!,neutral,positive,0.04,0,11,Instagram,2026-03-27 12:13:29.608386,0
2960,arjun,Nobody likes you,anger,negative,0.8,3,16,Instagram,2026-03-27 12:14:29.608386,1
2961,sara,You are a loser,anger,negative,0.98,2,15,Twitter,2026-03-27 12:15:29.608386,1
2962,sara,Nobody likes you,anger,negative,0.95,2,16,YouTube,2026-03-27 12:16:29.608386,1
2963,arjun,Have a nice day,neutral,neutral,0.01,0,15,YouTube,2026-03-27 12:17:29.608386,0
2964,rahul,Great work!,neutral,neutral,0.16,0,11,YouTube,2026-03-27 12:18:29.608386,0
2965,meena,You are so stupid,anger,negative,0.81,2,17,YouTube,2026-03-27 12:19:29.608386,1
2966,john,You are useless,anger,negative,0.99,2,15,YouTube,2026-03-27 12:20:29.608386,1
2967,john,Keep going,neutral,positive,0.2,0,10,Twitter,2026-03-27 12:21:29.608386,0
2968,rahul,Shut up you fool,anger,negative,0.83,2,16,Instagram,2026-03-27 12:22:29.608386,1
2969,rahul,Great work!,neutral,positive,0.2,0,11,Instagram,2026-03-27 12:23:29.608386,0
2970,sara,Nobody likes you,anger,negative,0.86,2,16,Instagram,2026-03-27 12:24:29.608386,1
2971,meena,Go away idiot,anger,negative,0.92,3,13,Instagram,2026-03-27 12:25:29.608386,1
2972,john,Have a nice day,neutral,neutral,0.28,0,15,YouTube,2026-03-27 12:26:29.608386,0
2973,rahul,You are a loser,anger,negative,0.88,1,15,YouTube,2026-03-27 12:27:29.608386,1
2974,meena,Good effort,joy,neutral,0.11,0,11,Twitter,2026-03-27 12:28:29.608386,0
2975,arjun,Have a nice day,joy,positive,0.21,0,15,YouTube,2026-03-27 12:29:29.608386,0
2976,vikram,Go away idiot,anger,negative,0.84,2,13,Twitter,2026-03-27 12:30:29.608386,1
2977,priya,Keep going,joy,positive,0.12,0,10,Twitter,2026-03-27 12:31:29.608386,0
2978,priya,You are so stupid,anger,negative,0.92,2,17,Twitter,2026-03-27 12:32:29.608386,1
2979,priya,That's amazing,joy,positive,0.06,0,14,YouTube,2026-03-27 12:33:29.608386,0
2980,vikram,Great work!,neutral,neutral,0.09,0,11,Instagram,2026-03-27 12:34:29.608386,0
2981,rahul,You are a loser,anger,negative,0.75,2,15,Twitter,2026-03-27 12:35:29.608386,1
2982,meena,Keep going,neutral,positive,0.08,0,10,YouTube,2026-03-27 12:36:29.608386,0
2983,sara,Great work!,joy,positive,0.24,0,11,YouTube,2026-03-27 12:37:29.608386,0
2984,sara,Keep going,joy,positive,0.21,0,10,Instagram,2026-03-27 12:38:29.608386,0
2985,vikram,Go away idiot,anger,negative,0.87,1,13,Twitter,2026-03-27 12:39:29.608386,1
2986,john,Have a nice day,neutral,neutral,0.06,0,15,Twitter,2026-03-27 12:40:29.608386,0
2987,sara,Keep going,joy,neutral,0.25,0,10,Twitter,2026-03-27 12:41:29.608386,0
2988,meena,Shut up you fool,anger,negative,0.9,2,16,Twitter,2026-03-27 12:42:29.608386,1
2989,anita,Well done,joy,neutral,0.1,0,9,Instagram,2026-03-27 12:43:29.608386,0
2990,meena,Great work!,neutral,positive,0.05,0,11,Instagram,2026-03-27 12:44:29.608386,0
2991,meena,You are useless,anger,negative,0.8,2,15,Twitter,2026-03-27 12:45:29.608386,1
2992,rahul,Great work!,joy,neutral,0.01,0,11,Twitter,2026-03-27 12:46:29.608386,0
2993,meena,Well done,neutral,neutral,0.25,0,9,Twitter,2026-03-27 12:47:29.608386,0
2994,sara,Great work!,joy,positive,0.27,0,11,Instagram,2026-03-27 12:48:29.608386,0
2995,anita,Go away idiot,anger,negative,0.72,3,13,Twitter,2026-03-27 12:49:29.608386,1
2996,meena,Nobody likes you,anger,negative,0.84,3,16,Instagram,2026-03-27 12:50:29.608386,1
2997,arjun,That's amazing,neutral,positive,0.04,0,14,YouTube,2026-03-27 12:51:29.608386,0
